"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-OMP/results/652/dstat_sp-mz_C_O2_2.csv",,,,"Date:","10 Apr 2020 21:19:44 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
4.551,0.050,95.399,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,3806.0,2533.0,1832767488.0,287551488.0,1070501888.0,64464613376.0
4.103,0.050,95.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3642.0,2570.0,1832767488.0,287551488.0,1070501888.0,64464613376.0
4.577,0.050,95.373,0.0,0.0,0.0,0.0,0.0,68.0,483.0,0.0,0.0,3819.0,2536.0,1832767488.0,287551488.0,1070501888.0,64464613376.0
4.303,0.050,95.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3770.0,2656.0,1832759296.0,287551488.0,1070501888.0,64464621568.0
4.704,0.050,95.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3151.0,2474.0,1832759296.0,287551488.0,1070501888.0,64464621568.0
4.777,0.025,95.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3248.0,2531.0,1832759296.0,287551488.0,1070501888.0,64464621568.0
4.929,0.075,94.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3995.0,2599.0,1832767488.0,287551488.0,1070501888.0,64464613376.0
4.982,0.050,94.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4043.0,2706.0,1832767488.0,287551488.0,1070501888.0,64464613376.0
4.930,0.050,94.995,0.0,0.0,0.025,0.0,0.0,60.0,42.0,0.0,0.0,4150.0,2946.0,1832763392.0,287551488.0,1070505984.0,64464613376.0
4.881,0.050,95.044,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,4044.0,2752.0,1832763392.0,287551488.0,1070505984.0,64464613376.0
4.905,0.050,95.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3979.0,2624.0,1832763392.0,287551488.0,1070505984.0,64464613376.0
4.981,0.050,94.944,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,4101.0,2795.0,1832763392.0,287551488.0,1070505984.0,64464613376.0
4.906,0.050,95.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3955.0,2566.0,1832763392.0,287551488.0,1070505984.0,64464613376.0
4.904,0.075,95.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3764.0,2593.0,1832763392.0,287551488.0,1070505984.0,64464613376.0
4.526,0.025,94.949,0.500,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,2833.0,2358.0,1832763392.0,287551488.0,1070505984.0,64464613376.0
4.952,0.050,94.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3347.0,2564.0,1832763392.0,287551488.0,1070505984.0,64464613376.0
4.929,0.025,95.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4006.0,2664.0,1832771584.0,287551488.0,1070505984.0,64464605184.0
4.852,0.050,95.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3963.0,2639.0,1832755200.0,287551488.0,1070505984.0,64464621568.0
4.802,0.025,95.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3924.0,2565.0,1832755200.0,287551488.0,1070505984.0,64464621568.0
5.010,0.050,94.940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4546.0,3806.0,1832755200.0,287551488.0,1070505984.0,64464621568.0
4.935,0.050,95.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.0,3537.0,1832755200.0,287551488.0,1070505984.0,64464621568.0
4.934,0.050,95.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4253.0,3309.0,1832755200.0,287551488.0,1070505984.0,64464621568.0
4.880,0.050,95.070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3911.0,2535.0,1832755200.0,287551488.0,1070505984.0,64464621568.0
4.981,0.050,94.944,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,4101.0,2770.0,1832755200.0,287551488.0,1070505984.0,64464621568.0
4.906,0.050,95.019,0.0,0.0,0.025,0.0,0.0,1227.0,7475.0,0.0,0.0,4027.0,2719.0,1832763392.0,287551488.0,1070505984.0,64464613376.0
4.906,0.050,95.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4033.0,2753.0,1832763392.0,287551488.0,1070505984.0,64464613376.0
4.906,0.050,95.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3956.0,2608.0,1832898560.0,287551488.0,1070505984.0,64464478208.0
4.982,0.075,94.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4346.0,3324.0,1832898560.0,287551488.0,1070505984.0,64464478208.0
4.935,0.025,95.040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4254.0,3140.0,1832898560.0,287551488.0,1070505984.0,64464478208.0
4.905,0.075,94.995,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,4130.0,3305.0,1832898560.0,287551488.0,1070505984.0,64464478208.0
4.527,0.050,95.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2840.0,2358.0,1832898560.0,287551488.0,1070505984.0,64464478208.0
4.228,0.025,95.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3071.0,2548.0,1832898560.0,287551488.0,1070505984.0,64464478208.0
4.932,0.050,95.018,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,4089.0,2781.0,1832898560.0,287551488.0,1070505984.0,64464478208.0
4.981,0.050,94.493,0.476,0.0,0.0,0.0,16384.0,0.0,0.0,0.0,0.0,3863.0,2761.0,1832771584.0,287551488.0,1070505984.0,64464605184.0
4.274,0.075,95.651,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,2740.0,2361.0,1832771584.0,287551488.0,1070505984.0,64464605184.0
4.577,0.050,95.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2890.0,2434.0,1832771584.0,287551488.0,1070505984.0,64464605184.0
4.228,0.050,95.722,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,2740.0,2345.0,1832771584.0,287551488.0,1070505984.0,64464605184.0
4.425,0.075,95.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2820.0,2433.0,1832755200.0,287551488.0,1070505984.0,64464621568.0
4.553,0.050,95.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3553.0,2903.0,1832755200.0,287551488.0,1070505984.0,64464621568.0
4.882,0.075,95.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112.0,2895.0,1832755200.0,287551488.0,1070505984.0,64464621568.0
4.959,0.050,94.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4397.0,3371.0,1832751104.0,287551488.0,1070510080.0,64464621568.0
4.935,0.050,95.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4381.0,3335.0,1832751104.0,287551488.0,1070510080.0,64464621568.0
4.957,0.050,94.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4265.0,3107.0,1832751104.0,287551488.0,1070510080.0,64464621568.0
4.884,0.050,95.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0,3242.0,1832751104.0,287551488.0,1070510080.0,64464621568.0
4.932,0.050,95.018,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4229.0,3051.0,1832751104.0,287551488.0,1070510080.0,64464621568.0
4.931,0.075,94.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4134.0,2905.0,1832751104.0,287551488.0,1070510080.0,64464621568.0
4.981,0.075,94.944,0.0,0.0,0.0,0.0,0.0,128.0,483.0,0.0,0.0,3942.0,2549.0,1832759296.0,287551488.0,1070510080.0,64464613376.0
4.931,0.050,95.019,0.0,0.0,0.0,0.0,8192.0,0.0,0.0,0.0,0.0,4001.0,2709.0,1832759296.0,287551488.0,1070510080.0,64464613376.0
4.931,0.050,95.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3987.0,2685.0,1832759296.0,287551488.0,1070510080.0,64464613376.0
4.805,0.050,95.120,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3827.0,2714.0,1832759296.0,287551488.0,1070510080.0,64464613376.0
4.602,0.050,95.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4083.0,3063.0,1832759296.0,287551488.0,1070510080.0,64464613376.0
4.855,0.075,95.070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4001.0,2740.0,1832767488.0,287551488.0,1070510080.0,64464605184.0
4.882,0.025,95.068,0.0,0.0,0.025,0.0,0.0,180.0,12566.0,0.0,0.0,4045.0,2825.0,1832767488.0,287551488.0,1070510080.0,64464605184.0
4.955,0.075,94.970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3869.0,2715.0,1832767488.0,287551488.0,1070510080.0,64464605184.0
4.353,0.025,95.622,0.0,0.0,0.0,0.0,0.0,490.0,6268.0,0.0,0.0,4127.0,3350.0,1832775680.0,287551488.0,1070510080.0,64464596992.0
4.580,0.050,95.370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4170.0,3328.0,1832775680.0,287551488.0,1070510080.0,64464596992.0
4.881,0.075,95.044,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,3934.0,2544.0,1832783872.0,287551488.0,1070510080.0,64464588800.0
4.906,0.050,95.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3901.0,2702.0,1832759296.0,287551488.0,1070510080.0,64464613376.0
4.577,0.050,95.373,0.0,0.0,0.0,0.0,0.0,714.0,2854.0,0.0,0.0,4064.0,3074.0,1832759296.0,287551488.0,1070510080.0,64464613376.0
4.103,0.050,95.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3670.0,2652.0,1832759296.0,287551488.0,1070510080.0,64464613376.0
4.553,0.025,95.422,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,3785.0,2538.0,1832759296.0,287551488.0,1070510080.0,64464613376.0
4.327,0.050,95.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3727.0,2636.0,1832759296.0,287551488.0,1070510080.0,64464613376.0
4.982,0.050,94.967,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3916.0,2528.0,1832759296.0,287551488.0,1070510080.0,64464613376.0
4.902,0.075,94.997,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3997.0,2702.0,1832759296.0,287551488.0,1070510080.0,64464613376.0
4.932,0.050,95.018,0.0,0.0,0.0,0.0,0.0,272.0,3264.0,0.0,0.0,4112.0,2858.0,1832759296.0,287551488.0,1070510080.0,64464613376.0
4.829,0.075,95.071,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,4205.0,3194.0,1832759296.0,287551488.0,1070510080.0,64464613376.0
4.580,0.050,95.370,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,4460.0,3869.0,1832767488.0,287551488.0,1070510080.0,64464605184.0
4.508,0.025,95.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4522.0,4047.0,1832767488.0,287551488.0,1070510080.0,64464605184.0
4.832,0.075,95.093,0.0,0.0,0.0,0.0,0.0,683.0,639.0,0.0,0.0,4574.0,3948.0,1832767488.0,287551488.0,1070510080.0,64464605184.0
4.904,0.075,95.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4048.0,3052.0,1832767488.0,287551488.0,1070510080.0,64464605184.0
4.576,0.025,95.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838.0,2346.0,1832767488.0,287551488.0,1070510080.0,64464605184.0
4.901,0.050,95.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3016.0,2465.0,1832759296.0,287551488.0,1070510080.0,64464613376.0
4.927,0.025,95.048,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,2989.0,2385.0,1832759296.0,287551488.0,1070510080.0,64464613376.0
4.926,0.050,95.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013.0,2465.0,1832759296.0,287551488.0,1070510080.0,64464613376.0
4.900,0.050,94.575,0.475,0.0,0.0,0.0,12288.0,60.0,0.0,0.0,0.0,2987.0,2388.0,1832755200.0,287551488.0,1070514176.0,64464613376.0
4.977,0.025,94.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3037.0,2464.0,1832755200.0,287551488.0,1070514176.0,64464613376.0
4.975,0.050,94.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3041.0,2470.0,1832763392.0,287551488.0,1070514176.0,64464605184.0
4.904,0.050,95.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3428.0,2854.0,1832620032.0,287551488.0,1070514176.0,64464748544.0
5.010,0.025,94.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4560.0,3802.0,1832620032.0,287551488.0,1070514176.0,64464748544.0
4.856,0.075,95.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.0,3020.0,1832620032.0,287551488.0,1070514176.0,64464748544.0
4.626,0.050,95.324,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,2880.0,2353.0,1832620032.0,287551488.0,1070514176.0,64464748544.0
4.926,0.025,95.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3002.0,2458.0,1832620032.0,287551488.0,1070514176.0,64464748544.0
4.926,0.050,95.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3002.0,2390.0,1832620032.0,287551488.0,1070514176.0,64464748544.0
4.952,0.025,95.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014.0,2465.0,1832620032.0,287551488.0,1070514176.0,64464748544.0
4.901,0.025,95.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2978.0,2377.0,1832620032.0,287551488.0,1070514176.0,64464748544.0
4.976,0.050,94.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3044.0,2467.0,1832620032.0,287551488.0,1070514176.0,64464748544.0
4.950,0.050,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3008.0,2399.0,1832628224.0,287551488.0,1070514176.0,64464740352.0
4.901,0.050,95.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3017.0,2472.0,1832628224.0,287551488.0,1070514176.0,64464740352.0
4.980,0.050,94.970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836.0,2642.0,1832628224.0,287551488.0,1070514176.0,64464740352.0
0.375,0.100,99.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2237.0,2311.0,1028857856.0,287551488.0,1070514176.0,65268510720.0
0.0,0.050,99.950,0.0,0.0,0.0,0.0,0.0,2370.0,5122.0,0.0,0.0,2008.0,2168.0,1028726784.0,287551488.0,1070518272.0,65268637696.0
