"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-652-1.local",,,,"User:","a78156"
"Cmdline:","dstat -cdngym --output /home/a78156/ESC/NPB3.3.1-MZ/NPB3.3-MZ-OMP/results/652/dstat_sp-mz_C_O3_2.csv",,,,"Date:","10 Apr 2020 23:12:02 WEST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"memory usage",,,
4.826,0.050,95.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890.0,2558.0,1830785024.0,287563776.0,1072377856.0,64464707584.0
4.826,0.075,95.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3925.0,2642.0,1830776832.0,287563776.0,1072377856.0,64464715776.0
4.826,0.050,94.649,0.475,0.0,0.0,0.0,12288.0,0.0,0.0,0.0,0.0,3903.0,2576.0,1830776832.0,287563776.0,1072377856.0,64464715776.0
4.902,0.050,95.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3951.0,2637.0,1830776832.0,287563776.0,1072377856.0,64464715776.0
4.777,0.050,95.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3880.0,2563.0,1830776832.0,287563776.0,1072377856.0,64464715776.0
4.850,0.075,95.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3967.0,2650.0,1830776832.0,287563776.0,1072377856.0,64464715776.0
4.802,0.050,95.148,0.0,0.0,0.0,0.0,0.0,683.0,639.0,0.0,0.0,3889.0,2567.0,1830903808.0,287563776.0,1072377856.0,64464588800.0
4.801,0.050,95.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3920.0,2637.0,1830903808.0,287563776.0,1072377856.0,64464588800.0
4.927,0.050,95.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3935.0,2569.0,1830899712.0,287563776.0,1072381952.0,64464588800.0
4.802,0.050,95.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3917.0,2642.0,1830899712.0,287563776.0,1072381952.0,64464588800.0
4.851,0.050,95.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0,2653.0,1830899712.0,287563776.0,1072381952.0,64464588800.0
4.776,0.075,95.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3915.0,2651.0,1830899712.0,287563776.0,1072381952.0,64464588800.0
4.851,0.050,95.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3908.0,2567.0,1830899712.0,287563776.0,1072381952.0,64464588800.0
4.929,0.075,94.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3995.0,2669.0,1830899712.0,287563776.0,1072381952.0,64464588800.0
4.825,0.050,95.125,0.0,0.0,0.0,0.0,0.0,68.0,483.0,0.0,0.0,3881.0,2565.0,1830899712.0,287563776.0,1072381952.0,64464588800.0
4.829,0.050,95.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3968.0,2704.0,1830899712.0,287563776.0,1072381952.0,64464588800.0
4.979,0.075,94.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3909.0,2527.0,1830899712.0,287563776.0,1072381952.0,64464588800.0
4.911,0.050,95.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4521.0,3801.0,1830899712.0,287563776.0,1072381952.0,64464588800.0
4.982,0.050,94.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4225.0,3123.0,1830907904.0,287563776.0,1072381952.0,64464580608.0
4.930,0.050,94.995,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,4009.0,2744.0,1830764544.0,287563776.0,1072381952.0,64464723968.0
4.906,0.050,95.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4005.0,2783.0,1830764544.0,287563776.0,1072381952.0,64464723968.0
4.906,0.075,95.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4123.0,2998.0,1830764544.0,287563776.0,1072381952.0,64464723968.0
4.956,0.025,95.019,0.0,0.0,0.0,0.0,0.0,544.0,6638.0,0.0,0.0,3987.0,2648.0,1830772736.0,287563776.0,1072381952.0,64464715776.0
4.909,0.050,95.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4206.0,3485.0,1830772736.0,287563776.0,1072381952.0,64464715776.0
4.425,0.050,95.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2772.0,2343.0,1830772736.0,287563776.0,1072381952.0,64464715776.0
4.852,0.025,95.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3259.0,2538.0,1830772736.0,287563776.0,1072381952.0,64464715776.0
4.829,0.025,95.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3934.0,2568.0,1830772736.0,287563776.0,1072381952.0,64464715776.0
4.926,0.050,95.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4046.0,2735.0,1830772736.0,287563776.0,1072381952.0,64464715776.0
4.802,0.050,95.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3934.0,2569.0,1830780928.0,287563776.0,1072381952.0,64464707584.0
4.852,0.050,95.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3967.0,2644.0,1830780928.0,287563776.0,1072381952.0,64464707584.0
4.854,0.025,95.121,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3932.0,2564.0,1830780928.0,287563776.0,1072381952.0,64464707584.0
4.802,0.050,95.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3946.0,2635.0,1830780928.0,287563776.0,1072381952.0,64464707584.0
4.902,0.025,95.073,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,3957.0,2576.0,1830780928.0,287563776.0,1072381952.0,64464707584.0
4.904,0.050,95.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3917.0,2678.0,1830772736.0,287563776.0,1072381952.0,64464715776.0
4.876,0.025,95.099,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,3001.0,2478.0,1830772736.0,287563776.0,1072381952.0,64464715776.0
4.926,0.050,95.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3246.0,2700.0,1830772736.0,287563776.0,1072381952.0,64464715776.0
4.930,0.075,94.995,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3978.0,2594.0,1830772736.0,287563776.0,1072381952.0,64464715776.0
4.830,0.050,95.095,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3898.0,2864.0,1830772736.0,287563776.0,1072381952.0,64464715776.0
4.578,0.050,95.372,0.0,0.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,4309.0,3559.0,1830780928.0,287563776.0,1072381952.0,64464707584.0
4.253,0.050,95.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3710.0,2637.0,1830764544.0,287563776.0,1072381952.0,64464723968.0
5.005,0.050,94.945,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,3968.0,2538.0,1830760448.0,287563776.0,1072386048.0,64464723968.0
4.909,0.025,95.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.0,2745.0,1830760448.0,287563776.0,1072386048.0,64464723968.0
4.228,0.050,95.722,0.0,0.0,0.0,0.0,0.0,184.0,3770.0,0.0,0.0,4396.0,3996.0,1830760448.0,287563776.0,1072386048.0,64464723968.0
4.931,0.050,95.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3973.0,2834.0,1830768640.0,287563776.0,1072386048.0,64464715776.0
4.303,0.025,95.672,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3703.0,2524.0,1830768640.0,287563776.0,1072386048.0,64464715776.0
4.553,0.050,95.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3817.0,2613.0,1830776832.0,287563776.0,1072386048.0,64464707584.0
4.127,0.025,95.848,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,3643.0,2595.0,1830768640.0,287563776.0,1072386048.0,64464715776.0
4.552,0.050,95.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3804.0,2603.0,1830768640.0,287563776.0,1072386048.0,64464715776.0
4.153,0.025,95.822,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3633.0,2511.0,1830776832.0,287563776.0,1072386048.0,64464707584.0
4.503,0.050,95.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3787.0,2607.0,1830776832.0,287563776.0,1072386048.0,64464707584.0
4.377,0.050,95.573,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,3731.0,2537.0,1830776832.0,287563776.0,1072386048.0,64464707584.0
4.278,0.050,95.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3709.0,2600.0,1830785024.0,287563776.0,1072386048.0,64464699392.0
4.553,0.025,95.422,0.0,0.0,0.0,0.0,0.0,1201.0,6561.0,0.0,0.0,3791.0,2541.0,1830785024.0,287563776.0,1072386048.0,64464699392.0
4.128,0.050,95.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640.0,2573.0,1830785024.0,287563776.0,1072386048.0,64464699392.0
4.551,0.050,95.399,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3771.0,2538.0,1830785024.0,287563776.0,1072386048.0,64464699392.0
4.128,0.025,95.822,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3639.0,2575.0,1830785024.0,287563776.0,1072386048.0,64464699392.0
4.576,0.050,95.374,0.0,0.0,0.0,0.0,0.0,470.0,2578.0,0.0,0.0,3822.0,2545.0,1830785024.0,287563776.0,1072386048.0,64464699392.0
4.253,0.050,95.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3740.0,2595.0,1830785024.0,287563776.0,1072386048.0,64464699392.0
4.452,0.075,95.473,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,3838.0,2620.0,1830785024.0,287563776.0,1072386048.0,64464699392.0
4.452,0.050,95.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,2622.0,1830903808.0,287563776.0,1072386048.0,64464580608.0
4.203,0.025,95.772,0.0,0.0,0.0,0.0,0.0,436.0,483.0,0.0,0.0,3676.0,2510.0,1830903808.0,287563776.0,1072386048.0,64464580608.0
4.553,0.050,95.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3849.0,2613.0,1830903808.0,287563776.0,1072386048.0,64464580608.0
4.101,0.050,95.349,0.500,0.0,0.0,0.0,12288.0,456.0,2926.0,0.0,0.0,3644.0,2514.0,1830903808.0,287563776.0,1072386048.0,64464580608.0
4.552,0.050,95.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3845.0,2610.0,1830776832.0,287563776.0,1072386048.0,64464707584.0
4.126,0.050,95.824,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,3643.0,2506.0,1830776832.0,287563776.0,1072386048.0,64464707584.0
4.530,0.050,95.420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3845.0,2619.0,1830776832.0,287563776.0,1072386048.0,64464707584.0
4.352,0.025,95.623,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,3731.0,2525.0,1830776832.0,287563776.0,1072386048.0,64464707584.0
4.327,0.075,95.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3759.0,2596.0,1830776832.0,287563776.0,1072386048.0,64464707584.0
4.553,0.050,95.397,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,3807.0,2531.0,1830776832.0,287563776.0,1072386048.0,64464707584.0
4.127,0.050,95.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3683.0,2594.0,1830768640.0,287563776.0,1072386048.0,64464715776.0
4.577,0.050,95.373,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,3878.0,2626.0,1830768640.0,287563776.0,1072386048.0,64464715776.0
4.103,0.050,95.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3659.0,2571.0,1830895616.0,287563776.0,1072386048.0,64464588800.0
4.601,0.050,95.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3842.0,2554.0,1830895616.0,287563776.0,1072386048.0,64464588800.0
4.228,0.025,95.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3714.0,2580.0,1830895616.0,287563776.0,1072386048.0,64464588800.0
4.452,0.050,95.498,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,3783.0,2551.0,1830891520.0,287563776.0,1072390144.0,64464588800.0
4.426,0.050,95.499,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,3794.0,2611.0,1830891520.0,287563776.0,1072390144.0,64464588800.0
4.228,0.025,95.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3681.0,2508.0,1830891520.0,287563776.0,1072390144.0,64464588800.0
4.553,0.050,95.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3854.0,2613.0,1830891520.0,287563776.0,1072390144.0,64464588800.0
4.102,0.050,95.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3656.0,2516.0,1830899712.0,287563776.0,1072390144.0,64464580608.0
4.552,0.050,95.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3847.0,2620.0,1830883328.0,287563776.0,1072390144.0,64464596992.0
4.104,0.025,95.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3633.0,2502.0,1830883328.0,287563776.0,1072390144.0,64464596992.0
4.576,0.050,95.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3846.0,2612.0,1830883328.0,287563776.0,1072390144.0,64464596992.0
4.302,0.050,95.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3768.0,2619.0,1830883328.0,287563776.0,1072390144.0,64464596992.0
4.377,0.050,95.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3782.0,2615.0,1830883328.0,287563776.0,1072390144.0,64464596992.0
4.527,0.050,95.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3809.0,2558.0,1830883328.0,287563776.0,1072390144.0,64464596992.0
4.153,0.050,95.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3703.0,2581.0,1830883328.0,287563776.0,1072390144.0,64464596992.0
4.552,0.050,95.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3831.0,2558.0,1830883328.0,287563776.0,1072390144.0,64464596992.0
4.127,0.050,95.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686.0,2584.0,1830883328.0,287563776.0,1072390144.0,64464596992.0
4.577,0.075,95.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3838.0,2549.0,1830891520.0,287563776.0,1072390144.0,64464588800.0
4.203,0.025,95.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3697.0,2586.0,1830891520.0,287563776.0,1072390144.0,64464588800.0
1.552,0.050,98.398,0.0,0.0,0.0,0.0,0.0,2370.0,5122.0,0.0,0.0,2716.0,2355.0,1035509760.0,287563776.0,1072390144.0,65259970560.0
0.025,0.050,99.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,2230.0,1034878976.0,287563776.0,1072394240.0,65260597248.0
